frequency,monetary,recency,customer_tenure,avg_order_value,std_order_value,max_order_value,min_order_value,cv_order_value,avg_days_between_txns,recent_spend_90d,historical_spend_rest,purchase_rate,months_with_purchase,spend_trend,y_true,y_pred_best,predicted_clv,segment,segment_label,segment_emoji
3.0,176.74,22.0,82.0,58.91333333333333,35.08328994454957,98.23,30.8,0.595506788693271,30.0,176.74,0.0,0.05,3.0,5.0,99.41,22.550653432900205,22.550653432900205,MEDIUM,Medium Value,⭐
5.0,126.63,12.0,229.0,25.326,11.97070925217048,41.87,11.85,0.4726648208232836,54.25,65.81,60.81999999999999,0.0230414746543778,4.0,0.0788518735377276,23.66,12.905523429060228,12.905523429060228,MEDIUM,Medium Value,⭐
3.0,172.01,28.0,351.0,57.336666666666666,20.260099539077626,77.56,37.04,0.3533532853742973,161.5,134.97,37.04,0.0092879256965944,3.0,1.2930345332938913,0.0,26.00568949865944,26.00568949865944,MEDIUM,Medium Value,⭐
15.0,2360.83,111.0,356.0,157.3886666666667,94.52697157551434,367.18,16.55,0.6005957962380667,17.5,0.0,2360.83,0.0612244897959183,6.0,-5.0,1976.73,28.76473223610408,28.76473223610408,MEDIUM,Medium Value,⭐
17.0,8343.98,23.0,182.0,490.82235294117646,346.7572436613512,1518.7,66.44,0.706482175441812,9.9375,4244.42,4099.56,0.1069182389937107,6.0,0.0347255198940564,2964.89,827.5105911656982,827.5105911656982,HIGH,High Value,💎
2.0,84.57000000000001,51.0,55.0,42.285,46.32256523553073,75.04,9.53,1.0954845745661754,4.0,84.57000000000001,0.0,0.5,1.0,5.0,0.0,1.762035660810037,1.762035660810037,LOW,Low Value,🌱
1.0,12.3,17.0,17.0,12.3,0.0,12.3,12.3,0.0,365.0,12.3,0.0,1.0,1.0,5.0,62.09,1.8260692035719577,1.8260692035719577,LOW,Low Value,🌱
1.0,46.18,95.0,95.0,46.18,0.0,46.18,46.18,0.0,365.0,0.0,46.18,1.0,1.0,-5.0,0.0,1.6298366151727204,1.6298366151727204,LOW,Low Value,🌱
4.0,431.32,82.0,217.0,107.83,58.457908504039615,186.84,45.94,0.542130283817487,45.0,95.24,336.08000000000004,0.0296296296296296,4.0,-1.2609416809851843,0.0,19.85910891623841,19.85910891623841,MEDIUM,Medium Value,⭐
7.0,1769.96,5.0,137.0,252.85142857142856,140.41462547619122,514.75,111.29,0.5553246278635328,22.0,1230.49,539.47,0.053030303030303,5.0,0.8245795259264237,455.05,632.8905690325508,632.8905690325508,HIGH,High Value,💎
7.0,1498.75,61.0,246.0,214.1071428571429,189.6698838081827,576.24,25.26,0.8858643447254572,30.83333333333333,892.2,606.5500000000001,0.0378378378378378,5.0,0.3859026296341941,261.39,228.96121951071004,228.96121951071004,HIGH,High Value,💎
10.0,655.33,13.0,263.0,65.533,17.87177479839214,83.24,28.73,0.2727141256831236,27.77777777777778,207.44,447.89,0.04,6.0,-0.7697029373506138,423.13,116.89437603394708,116.89437603394708,MEDIUM,Medium Value,⭐
9.0,4587.91,11.0,361.0,509.7677777777778,574.6482287403699,1925.29,140.18,1.1272745234024488,43.75,469.48,4118.43,0.0257142857142857,7.0,-2.171599715322663,655.08,366.7576477063941,366.7576477063941,HIGH,High Value,💎
23.0,9692.88,10.0,357.0,421.42956521739137,585.2067781832509,2979.11,63.0,1.3886229787446835,15.772727272727272,1699.66,7993.22,0.0662824207492795,11.0,-1.548164988042399,1729.98,1254.3689529663543,1254.3689529663543,HIGH,High Value,💎
1.0,101.82,26.0,26.0,101.82,0.0,101.82,101.82,0.0,365.0,101.82,0.0,1.0,1.0,5.0,136.47,4.452932226688894,4.452932226688894,MEDIUM,Medium Value,⭐
6.0,271.07,178.0,285.0,45.178333333333335,32.16350690871048,90.62,6.83,0.7119232724103105,21.4,0.0,271.07,0.0560747663551401,5.0,-5.0,0.0,3.629974527716977,3.629974527716977,LOW,Low Value,🌱
2.0,88.27,193.0,222.0,44.135,6.540737725975565,48.76,39.51,0.148198430406153,29.0,0.0,88.27,0.0689655172413793,2.0,-5.0,14.57,0.4948169338680355,0.4948169338680355,LOW,Low Value,🌱
1.0,12.33,99.0,99.0,12.33,0.0,12.33,12.33,0.0,365.0,0.0,12.33,1.0,1.0,-5.0,0.0,1.4188950822406172,1.4188950822406172,LOW,Low Value,🌱
21.0,13005.97,15.0,339.0,619.3319047619049,388.4258448226514,1590.05,162.08,0.6271691185875163,16.2,2524.6800000000003,10481.29,0.0648148148148148,12.0,-1.4234771402163835,1988.38,1360.8250239995066,1360.8250239995066,HIGH,High Value,💎
4.0,662.66,55.0,283.0,165.665,95.06563925344774,293.14,63.66,0.5738426297253357,76.0,293.14,369.52,0.0175438596491228,4.0,-0.2315538503995265,714.0699999999999,45.37768802427914,45.37768802427914,MEDIUM,Medium Value,⭐
1.0,47.47,58.0,58.0,47.47,0.0,47.47,47.47,0.0,365.0,47.47,0.0,1.0,1.0,5.0,0.0,2.821430116430188,2.821430116430188,LOW,Low Value,🌱
5.0,478.51,18.0,289.0,95.702,34.686009715734095,136.93,49.26,0.3624376681337286,67.75,136.93,341.58,0.018450184501845,4.0,-0.9141076904396228,398.1,64.78505709767606,64.78505709767606,MEDIUM,Medium Value,⭐
1.0,716.78,16.0,16.0,716.78,0.0,716.78,716.78,0.0,365.0,716.78,0.0,1.0,1.0,5.0,2872.55,121.94707678355486,121.94707678355486,MEDIUM,Medium Value,⭐
6.0,288.38,45.0,312.0,48.06333333333333,33.595702502949194,107.71,9.82,0.6989881927238198,53.4,69.72999999999999,218.65,0.0224719101123595,6.0,-1.1428318692080206,264.55,17.151299387562425,17.151299387562425,MEDIUM,Medium Value,⭐
3.0,187.94,257.0,333.0,62.64666666666667,48.510310587887744,118.65,33.66,0.774347833157727,38.0,0.0,187.94,0.0394736842105263,2.0,-5.0,0.0,0.4786866353638729,0.4786866353638729,LOW,Low Value,🌱
2.0,206.42,32.0,33.0,103.21,18.384776310850235,116.21,90.21,0.1781297966364716,1.0,206.42,0.0,2.0,1.0,5.0,0.0,8.725268357440894,8.725268357440894,MEDIUM,Medium Value,⭐
16.0,11431.99,1.0,266.0,714.499375,469.03131095864313,1853.72,226.66,0.6564474754909941,17.666666666666668,2707.9,8724.09,0.060377358490566,8.0,-1.169914483243823,1511.14,1760.619798620348,1760.619798620348,HIGH,High Value,💎
1.0,9.73,15.0,15.0,9.73,0.0,9.73,9.73,0.0,365.0,9.73,0.0,1.0,1.0,5.0,67.66,1.8260692035719577,1.8260692035719577,LOW,Low Value,🌱
1.0,28.93,193.0,193.0,28.93,0.0,28.93,28.93,0.0,365.0,0.0,28.93,1.0,1.0,-5.0,99.78,0.2894626727370726,0.2894626727370726,LOW,Low Value,🌱
2.0,1001.38,102.0,183.0,500.69,280.6931078598119,699.17,302.21,0.5606125703725098,81.0,0.0,1001.38,0.0246913580246913,2.0,-5.0,0.0,9.972866606006694,9.972866606006694,MEDIUM,Medium Value,⭐
7.0,506.72,76.0,185.0,72.38857142857144,30.66599334146943,119.1,42.14,0.4236303153423705,18.166666666666668,126.11,380.61,0.0642201834862385,3.0,-1.1046153846568791,0.0,49.895733952736606,49.895733952736606,MEDIUM,Medium Value,⭐
5.0,240.85,30.0,313.0,48.17,60.705781849837,155.16,7.31,1.2602404369905955,70.75,7.31,233.54,0.0176678445229682,4.0,-3.463977587248949,0.0,4.956330684020719,4.956330684020719,MEDIUM,Medium Value,⭐
2.0,73.28,17.0,23.0,36.64,4.5254833995939086,39.84,33.44,0.1235121015173009,6.0,73.28,0.0,0.3333333333333333,1.0,5.0,0.0,3.86578032615378,3.86578032615378,LOW,Low Value,🌱
5.0,205.27,48.0,312.0,41.054,22.958970577968,75.76,20.85,0.5592383343393578,66.0,75.76,129.51,0.0189393939393939,4.0,-0.536182171248837,49.56,7.569640736811421,7.569640736811421,MEDIUM,Medium Value,⭐
7.0,509.8,23.0,314.0,72.82857142857144,30.29964984867615,114.35,31.6,0.4160407001583621,48.5,116.61,393.19,0.0240549828178694,6.0,-1.215451889806766,0.0,123.78447655466898,123.78447655466898,MEDIUM,Medium Value,⭐
5.0,504.5,14.0,329.0,100.9,133.42335234133492,337.58,22.41,1.3223325306376106,78.75,58.61,445.89,0.0158730158730158,5.0,-2.02915213525439,0.0,35.73125059037993,35.73125059037993,MEDIUM,Medium Value,⭐
2.0,130.9,168.0,228.0,65.45,34.77551149875441,90.04,40.86,0.5313294346639329,60.0,0.0,130.9,0.0333333333333333,2.0,-5.0,49.11,2.536044674329172,2.536044674329172,LOW,Low Value,🌱
9.0,9673.34,2.0,169.0,1074.8155555555556,1569.8378376293454,3426.854999469784,150.56,1.4605648657717094,20.875,2700.2,6973.14,0.0538922155688622,6.0,-0.9487395542024146,2144.49,952.2925597801752,952.2925597801752,HIGH,High Value,💎
7.0,307.7,21.0,349.0,43.957142857142856,20.03117962434707,80.97,28.01,0.4556979440052958,54.66666666666666,76.3,231.4,0.0213414634146341,5.0,-1.1094660919069923,14.22,22.162632045427976,22.162632045427976,MEDIUM,Medium Value,⭐
4.0,2314.41,38.0,168.0,578.6025,326.87510636072204,954.05,263.87,0.5649389803202062,43.333333333333336,349.9,1964.51,0.0307692307692307,3.0,-1.7253483810430204,2071.59,155.5004138740616,155.5004138740616,MEDIUM,Medium Value,⭐
2.0,622.78,76.0,85.0,311.39,2.093036072312146,312.87,309.91,0.0067215905209292,9.0,622.78,0.0,0.2222222222222222,1.0,5.0,459.82,96.6321523624259,96.6321523624259,MEDIUM,Medium Value,⭐
4.0,184.58,29.0,234.0,46.145,26.48558035359367,85.18,26.22,0.5739642508092679,68.33333333333333,35.84,148.74,0.0195121951219512,4.0,-1.423114048890409,78.81,10.75237463056234,10.75237463056234,MEDIUM,Medium Value,⭐
1.0,57.7,329.0,329.0,57.7,0.0,57.7,57.7,0.0,365.0,0.0,57.7,1.0,1.0,-5.0,0.0,0.3296302848166705,0.3296302848166705,LOW,Low Value,🌱
4.0,1565.97,8.0,63.0,391.4925,113.72751598301384,523.96,294.63,0.2904973045026759,18.33333333333333,1565.97,0.0,0.0727272727272727,3.0,5.0,2025.45,299.38198065293966,299.38198065293966,HIGH,High Value,💎
7.0,1335.05,9.0,189.0,190.72142857142856,149.97758037215334,470.27,61.81,0.7863698457773667,30.0,1061.58,273.47,0.0388888888888888,5.0,1.356319002011262,200.88,405.53935952522295,405.53935952522295,HIGH,High Value,💎
2.0,10.91,6.0,335.0,5.455,5.267945519839778,9.18,1.73,0.9657095361759448,329.0,9.18,1.73,0.0060790273556231,2.0,1.6684368549674906,0.0,2.275195671547923,2.275195671547923,LOW,Low Value,🌱
1.0,79.15,265.0,265.0,79.15,0.0,79.15,79.15,0.0,365.0,0.0,79.15,1.0,1.0,-5.0,0.0,0.3140414513525882,0.3140414513525882,LOW,Low Value,🌱
35.0,11803.52,8.0,361.0,337.2434285714286,234.4502155725535,999.35,17.68,0.6951958013405639,10.382352941176473,3980.38,7823.14,0.0991501416430594,11.0,-0.6757085929586939,1653.0,1072.199680917117,1072.199680917117,HIGH,High Value,💎
1.0,22.51,256.0,256.0,22.51,0.0,22.51,22.51,0.0,365.0,0.0,22.51,1.0,1.0,-5.0,0.0,0.2210976777734579,0.2210976777734579,LOW,Low Value,🌱
12.0,1134.54,70.0,362.0,94.545,63.32709667059808,229.49,15.02,0.6698090504056066,26.545454545454547,156.32,978.22,0.0410958904109589,8.0,-1.833824030469181,141.69,151.88840445330908,151.88840445330908,MEDIUM,Medium Value,⭐
1.0,34.41,84.0,84.0,34.41,0.0,34.41,34.41,0.0,365.0,34.41,0.0,1.0,1.0,5.0,0.0,2.2908749036442906,2.2908749036442906,LOW,Low Value,🌱
2.0,33.67,2.0,11.0,16.835,6.003336572273788,21.08,12.59,0.356598548991612,9.0,33.67,0.0,0.2222222222222222,1.0,5.0,50.14,4.8102207940749455,4.8102207940749455,MEDIUM,Medium Value,⭐
8.0,5189.23,14.0,135.0,648.65375,439.89353309108463,1551.65,49.48,0.6781638633725384,17.285714285714285,1395.37,3793.86,0.0661157024793388,4.0,-1.0002239043110066,4736.96,457.0302750896352,457.0302750896352,HIGH,High Value,💎
1.0,34.14,149.0,149.0,34.14,0.0,34.14,34.14,0.0,365.0,0.0,34.14,1.0,1.0,-5.0,0.0,1.6298366151727204,1.6298366151727204,LOW,Low Value,🌱
30.0,9657.55,7.0,343.0,321.9183333333333,174.80873281830122,683.16,71.85,0.5430219863784331,11.586206896551724,2010.64,7646.91,0.0892857142857142,11.0,-1.3358481987392146,2056.08,1745.01141897167,1745.01141897167,HIGH,High Value,💎
15.0,2372.24,18.0,248.0,158.14933333333337,101.29033556117405,386.54,71.06,0.6404727318558032,16.428571428571427,1394.6,977.64,0.0652173913043478,8.0,0.3552211048567052,428.0,736.1557865206062,736.1557865206062,HIGH,High Value,💎
15.0,4578.110000000001,2.0,309.0,305.2073333333334,387.4854757917048,1668.63,54.12,1.2695811452489285,21.928571428571427,847.1800000000001,3730.93,0.0488599348534201,9.0,-1.4824987121307676,567.75,1480.8766445725043,1480.8766445725043,HIGH,High Value,💎
14.0,5178.86,55.0,345.0,369.9185714285714,304.83214742788283,1134.34,48.57,0.8240520238026052,22.307692307692307,1025.2,4153.66,0.0482758620689655,9.0,-1.3991014231084764,3085.1,805.0276310143884,805.0276310143884,HIGH,High Value,💎
2.0,512.87,316.0,326.0,256.435,30.695505371308016,278.14,234.73,0.1197009198093396,10.0,0.0,512.87,0.2,1.0,-5.0,0.0,2.696075853176437,2.696075853176437,LOW,Low Value,🌱
5.0,4558.32,0.0,111.0,911.664,407.0602955705702,1332.82,289.08,0.4465025443261664,27.75,2936.42,1621.9,0.045045045045045,2.0,0.5935925747709979,327.91,383.9489846750952,383.9489846750952,HIGH,High Value,💎
1.0,8.78,61.0,61.0,8.78,0.0,8.78,8.78,0.0,365.0,8.78,0.0,1.0,1.0,5.0,0.0,1.2492869538232856,1.2492869538232856,LOW,Low Value,🌱
25.0,13316.27,7.0,351.0,532.6508,473.85261510410606,1990.03,66.61,0.8896121344492603,14.333333333333334,3761.8,9554.47,0.0726744186046511,12.0,-0.9321113803909564,2002.4,1254.3689529663543,1254.3689529663543,HIGH,High Value,💎
5.0,383.02,134.0,275.0,76.604,21.85823483266661,109.34,49.72,0.285340645823542,35.25,0.0,383.02,0.0354609929078014,4.0,-5.0,0.0,5.207172739213209,5.207172739213209,MEDIUM,Medium Value,⭐
1.0,10.55,248.0,248.0,10.55,0.0,10.55,10.55,0.0,365.0,0.0,10.55,1.0,1.0,-5.0,0.0,0.1689132277987361,0.1689132277987361,LOW,Low Value,🌱
2.0,119.36,116.0,116.0,59.68,9.57422581726586,66.45,52.91,0.1604260358120955,0.0,0.0,119.36,2.0,1.0,-5.0,0.0,0.7463199477797329,0.7463199477797329,LOW,Low Value,🌱
4.0,436.77,31.0,334.0,109.1925,40.64562245802124,146.56,70.3,0.3722382256841929,101.0,288.5,148.26999999999998,0.0132013201320132,4.0,0.6656568716867743,323.88,51.10093426965632,51.10093426965632,MEDIUM,Medium Value,⭐
4.0,1821.83,164.0,197.0,455.4575,431.19982454967055,980.32,34.58,0.9467399802389256,11.0,0.0,1821.83,0.1212121212121212,2.0,-5.0,0.0,7.678418779458168,7.678418779458168,MEDIUM,Medium Value,⭐
1.0,47.92,229.0,229.0,47.92,0.0,47.92,47.92,0.0,365.0,0.0,47.92,1.0,1.0,-5.0,0.0,0.3247716064177657,0.3247716064177657,LOW,Low Value,🌱
2.0,71.56,16.0,142.0,35.78,17.776664479029805,48.35,23.21,0.4968324337347625,126.0,48.35,23.21,0.0158730158730158,2.0,0.7338605999732634,19.16,5.931319486478115,5.931319486478115,MEDIUM,Medium Value,⭐
13.0,5991.27,2.0,309.0,460.8669230769231,510.0740151910082,2020.7,134.1,1.1067707176413526,25.58333333333333,1399.35,4591.92,0.0423452768729641,9.0,-1.1882898973263367,0.0,1728.342977810279,1728.342977810279,HIGH,High Value,💎
3.0,94.75,57.0,124.0,31.58333333333333,6.844518488055486,38.21,24.54,0.2167129864291974,33.5,38.21,56.54,0.044776119402985,3.0,-0.3918426064268683,31.32,7.629314794379107,7.629314794379107,MEDIUM,Medium Value,⭐
8.0,518.56,10.0,242.0,64.82,36.05008341579412,142.37,31.71,0.5561567944429825,33.142857142857146,142.42,376.14,0.0344827586206896,6.0,-0.971176613079893,104.13,160.4178037451463,160.4178037451463,MEDIUM,Medium Value,⭐
3.0,185.69,2.0,88.0,61.89666666666667,32.03843369038713,92.61,28.68,0.5176116165176444,43.0,185.69,0.0,0.0348837209302325,2.0,5.0,0.0,27.849689702913064,27.849689702913064,MEDIUM,Medium Value,⭐
3.0,258.57,116.0,212.0,86.19,64.17372593203547,156.58,30.94,0.7445611547979518,48.0,0.0,258.57,0.03125,3.0,-5.0,53.57000000000001,3.8084294757982073,3.8084294757982073,LOW,Low Value,🌱
1.0,37.73,83.0,83.0,37.73,0.0,37.73,37.73,0.0,365.0,37.73,0.0,1.0,1.0,5.0,74.01,2.2908749036442906,2.2908749036442906,LOW,Low Value,🌱
6.0,270.0,51.0,250.0,45.0,60.49067300005844,163.26,4.99,1.3442371777790765,39.8,163.26,106.74,0.0301507537688442,4.0,0.42494480778249,58.64,18.89009054126173,18.89009054126173,MEDIUM,Medium Value,⭐
5.0,341.54,45.0,50.0,68.308,23.48976415377557,97.95,40.03,0.3438801334217892,1.25,341.54,0.0,1.0,1.0,5.0,0.0,12.092020123339935,12.092020123339935,MEDIUM,Medium Value,⭐
2.0,85.42,107.0,292.0,42.71,29.58534772484515,63.63,21.79,0.6927030607549789,185.0,0.0,85.42,0.0108108108108108,2.0,-5.0,0.0,1.703806529768328,1.703806529768328,LOW,Low Value,🌱
19.0,4026.23,18.0,358.0,211.9068421052632,110.91717195239936,482.88,77.87,0.5234242125004254,18.88888888888889,1216.66,2809.57,0.0558823529411764,9.0,-0.8369215812702072,1585.38,1042.2961879934285,1042.2961879934285,HIGH,High Value,💎
1.0,182.49,4.0,4.0,182.49,0.0,182.49,182.49,0.0,365.0,182.49,0.0,1.0,1.0,5.0,381.21,24.60901188650207,24.60901188650207,MEDIUM,Medium Value,⭐
3.0,53.0,143.0,331.0,17.666666666666668,10.935709091473369,29.72,8.38,0.6190024014041529,94.0,0.0,53.0,0.0159574468085106,3.0,-5.0,13.14,3.5795370177628736,3.5795370177628736,LOW,Low Value,🌱
3.0,610.86,89.0,148.0,203.62,144.9035030632455,321.04,41.68,0.7116368876497667,29.5,248.14,362.72,0.0508474576271186,3.0,-0.379636810713247,0.0,35.44232932540788,35.44232932540788,MEDIUM,Medium Value,⭐
1.0,75.35,184.0,184.0,75.35,0.0,75.35,75.35,0.0,365.0,0.0,75.35,1.0,1.0,-5.0,0.0,0.4074534498538262,0.4074534498538262,LOW,Low Value,🌱
2.0,42.88,44.0,47.0,21.44,5.9821233688381925,25.67,17.21,0.2790169481734231,3.0,42.88,0.0,0.6666666666666666,1.0,5.0,0.0,2.6135969723699093,2.6135969723699093,LOW,Low Value,🌱
2.0,173.96,144.0,215.0,86.98,34.78965363437814,111.58,62.38,0.3999730240788473,71.0,0.0,173.96,0.028169014084507,2.0,-5.0,49.89,2.6437124081470493,2.6437124081470493,LOW,Low Value,🌱
12.0,3551.14,2.0,248.0,295.92833333333334,135.50392552739325,521.54,137.39,0.4578943962583054,22.363636363636363,889.47,2661.67,0.048780487804878,7.0,-1.0960824960435849,957.55,1897.1412802159248,1897.1412802159248,HIGH,High Value,💎
7.0,1842.45,2.0,289.0,263.20714285714286,283.1770258286199,890.25,102.57,1.0758713565091802,47.833333333333336,558.45,1284.0,0.024390243902439,6.0,-0.832569383409964,152.92,747.6208490314651,747.6208490314651,HIGH,High Value,💎
10.0,1672.53,11.0,363.0,167.253,106.10578390874312,382.91,63.1,0.63440287414123,39.11111111111112,711.87,960.66,0.0284090909090909,8.0,-0.2997248739708327,184.7,483.01048926958094,483.01048926958094,HIGH,High Value,💎
7.0,607.62,49.0,211.0,86.80285714285715,71.12250387284503,227.51,22.7,0.8193567149039123,27.0,186.62,421.0,0.0432098765432098,6.0,-0.8135553867024754,162.14,91.49353477529868,91.49353477529868,MEDIUM,Medium Value,⭐
18.0,4344.81,11.0,339.0,241.37833333333336,121.13962548136224,458.43,57.04,0.5018661940716671,19.294117647058822,1808.37,2536.44,0.0548780487804878,9.0,-0.3383354773213239,1607.6699999999998,1580.772474526942,1580.772474526942,HIGH,High Value,💎
1.0,38.49,141.0,141.0,38.49,0.0,38.49,38.49,0.0,365.0,0.0,38.49,1.0,1.0,-5.0,0.0,1.6298366151727204,1.6298366151727204,LOW,Low Value,🌱
4.0,118.45,216.0,318.0,29.6125,12.021989228077022,47.12,21.32,0.4059768418092705,34.0,0.0,118.45,0.0392156862745098,3.0,-5.0,0.0,1.7588780427055688,1.7588780427055688,LOW,Low Value,🌱
13.0,2638.89,1.0,316.0,202.99153846153845,161.39699010236393,581.0,39.05,0.7950922059391378,26.25,414.54,2224.35,0.0412698412698412,10.0,-1.6800485826203324,1029.4,416.2784198834668,416.2784198834668,HIGH,High Value,💎
9.0,2054.56,95.0,343.0,228.28444444444443,219.86486338835,673.35,34.27,0.9631180255116178,31.0,0.0,2054.56,0.0362903225806451,6.0,-5.0,121.62,25.37266333087361,25.37266333087361,MEDIUM,Medium Value,⭐
7.0,1516.6799999999998,13.0,323.0,216.6685714285714,179.20927556245255,588.6,59.14,0.8271124620468181,51.66666666666666,481.38,1035.3,0.0225806451612903,6.0,-0.7657884283228211,1311.09,119.34847856826468,119.34847856826468,MEDIUM,Medium Value,⭐
7.0,755.83,134.0,364.0,107.97571428571428,48.18697536926441,182.52,57.51,0.446276050943798,38.333333333333336,0.0,755.83,0.0304347826086956,5.0,-5.0,0.0,21.117282100420443,21.117282100420443,MEDIUM,Medium Value,⭐
1.0,73.48,317.0,317.0,73.48,0.0,73.48,73.48,0.0,365.0,0.0,73.48,1.0,1.0,-5.0,0.0,0.3296302848166705,0.3296302848166705,LOW,Low Value,🌱
10.0,3770.25,30.0,275.0,377.025,166.39128250736107,703.48,214.01,0.4413269213112156,27.22222222222222,1567.89,2202.36,0.0408163265306122,7.0,-0.339798562528722,1559.0,1136.806547463299,1136.806547463299,HIGH,High Value,💎
23.0,7440.84,62.0,349.0,323.51478260869567,141.7463854235176,671.93,118.78,0.4381450030831068,13.045454545454543,368.1,7072.74,0.0801393728222996,10.0,-2.9556460212058964,3633.75,382.8872257803322,382.8872257803322,HIGH,High Value,💎
26.0,2783.95,3.0,362.0,107.075,91.34268633010528,493.62,6.78,0.8530720180257323,14.36,537.72,2246.23,0.0724233983286908,11.0,-1.4296691412317228,1745.96,871.5335875583422,871.5335875583422,HIGH,High Value,💎
2.0,106.63,284.0,295.0,53.315,8.902474375138627,59.61,47.02,0.1669787934941128,11.0,0.0,106.63,0.1818181818181818,1.0,-5.0,0.0,0.2091441920324399,0.2091441920324399,LOW,Low Value,🌱
5.0,1407.38,174.0,253.0,281.476,206.76047441423617,543.59,112.77,0.7345580952345357,19.75,0.0,1407.38,0.0632911392405063,4.0,-5.0,0.0,9.650511313481806,9.650511313481806,MEDIUM,Medium Value,⭐
1.0,96.38,204.0,204.0,96.38,0.0,96.38,96.38,0.0,365.0,0.0,96.38,1.0,1.0,-5.0,0.0,0.4343622192585222,0.4343622192585222,LOW,Low Value,🌱
2.0,50.99,38.0,249.0,25.495,7.983235559596121,31.14,19.85,0.3131294590937878,211.0,19.85,31.14,0.0094786729857819,2.0,-0.4502708952301008,19.91,2.420037814213021,2.420037814213021,LOW,Low Value,🌱
1.0,83.48,186.0,186.0,83.48,0.0,83.48,83.48,0.0,365.0,0.0,83.48,1.0,1.0,-5.0,0.0,0.3849978432908587,0.3849978432908587,LOW,Low Value,🌱
2.0,121.14,109.0,115.0,60.57,30.773287117238542,82.33,38.81,0.5080615340471941,6.0,0.0,121.14,0.3333333333333333,1.0,-5.0,0.0,1.6324293860518198,1.6324293860518198,LOW,Low Value,🌱
4.0,253.27,62.0,308.0,63.3175,53.47007909413762,140.63,17.52,0.8444755256309491,82.0,17.52,235.75,0.016260162601626,3.0,-2.5993760017811685,33.19,3.670629151882952,3.670629151882952,LOW,Low Value,🌱
13.0,9651.73,5.0,362.0,742.4407692307692,727.9925322815423,3032.82,263.39,0.9805395426167174,29.75,726.0,8925.73,0.0364145658263305,9.0,-2.509142115821417,1206.43,1507.211009933833,1507.211009933833,HIGH,High Value,💎
6.0,254.71,1.0,300.0,42.45166666666666,26.20169262980288,91.77,16.57,0.6172123425810423,59.8,91.77,162.94,0.020066889632107,5.0,-0.5740918285133032,95.4,22.04798146999061,22.04798146999061,MEDIUM,Medium Value,⭐
17.0,3171.4700000000003,8.0,351.0,186.55705882352945,133.82026293524768,558.45,48.58,0.7173154625139795,21.4375,652.22,2519.25,0.0495626822157434,9.0,-1.3513334525550649,1037.8200000000002,1060.5519412824267,1060.5519412824267,HIGH,High Value,💎
2.0,56.68,23.0,182.0,28.34,19.431294347006325,42.08,14.6,0.6856490595273933,159.0,14.6,42.08,0.0125786163522012,2.0,-1.058506312886217,21.31,3.2621921199954453,3.2621921199954453,LOW,Low Value,🌱
6.0,336.09,235.0,336.0,56.01499999999999,37.532425314652926,105.61,5.55,0.6700424049746126,20.2,0.0,336.09,0.0594059405940594,4.0,-5.0,0.0,1.3182661489574394,1.3182661489574394,LOW,Low Value,🌱
14.0,7055.45,31.0,355.0,503.9607142857143,370.5597121499871,1651.12,132.13,0.7352948387558298,24.923076923076923,781.8399999999999,6273.61,0.0432098765432098,9.0,-2.082455989851934,3398.55,1343.8441094860975,1343.8441094860975,HIGH,High Value,💎
2.0,1869.61,216.0,352.0,934.805,286.4984545333535,1137.39,732.22,0.3064793775529158,136.0,0.0,1869.61,0.0147058823529411,2.0,-5.0,662.6800000000001,5.392294201419766,5.392294201419766,MEDIUM,Medium Value,⭐
3.0,94.12,92.0,230.0,31.37333333333333,8.899968164737071,41.49,24.75,0.2836793932661625,69.0,0.0,94.12,0.0217391304347826,3.0,-5.0,40.03,4.536104972282027,4.536104972282027,MEDIUM,Medium Value,⭐
2.0,131.75,322.0,348.0,65.875,29.549992385785824,86.77,44.98,0.4485767345090827,26.0,0.0,131.75,0.0769230769230769,2.0,-5.0,240.25,0.3000860289764579,0.3000860289764579,LOW,Low Value,🌱
1.0,10.15,30.0,30.0,10.15,0.0,10.15,10.15,0.0,365.0,10.15,0.0,1.0,1.0,5.0,105.86,1.8260692035719577,1.8260692035719577,LOW,Low Value,🌱
3.0,331.08,57.0,127.0,110.36,118.63869857681348,247.24,37.12,1.0750153912360771,35.0,37.12,293.96000000000004,0.0428571428571428,3.0,-2.0692642582679555,0.0,10.2399600103707,10.2399600103707,MEDIUM,Medium Value,⭐
3.0,124.02,6.0,145.0,41.34,16.250387687683023,60.03,30.55,0.3930911390344224,69.5,33.44,90.58,0.0215827338129496,2.0,-0.996461785956204,0.0,11.808061817539086,11.808061817539086,MEDIUM,Medium Value,⭐
14.0,2071.23,16.0,353.0,147.945,92.27276310774737,326.17,39.81,0.62369639465847,25.923076923076923,569.61,1501.62,0.0415430267062314,8.0,-0.969346798548039,457.5,921.6973415265196,921.6973415265196,HIGH,High Value,💎
1.0,42.26,0.0,0.0,42.26,0.0,42.26,42.26,0.0,365.0,42.26,0.0,1.0,1.0,5.0,0.0,5.053594933086063,5.053594933086063,MEDIUM,Medium Value,⭐
7.0,386.67,74.0,343.0,55.23857142857143,30.94316856678354,109.72,19.16,0.560173222560542,44.833333333333336,64.9,321.77,0.0260223048327137,6.0,-1.600977080499806,283.7,17.83337853573988,17.83337853573988,MEDIUM,Medium Value,⭐
